Actuator length [m],Bar angle [deg],Lift height [m]
1.0884422110552763,82.00386294348034,1.1883329396304112
1.092964824120603,82.42647036956248,1.1895318435261095
1.0974874371859296,82.85041354760739,1.1906695149139772
1.1020100502512562,83.27571183070417,1.1917453231013562
1.1065326633165828,83.70238495550896,1.1927586267846777
1.1110552763819095,84.13045305380146,1.1937087737631737
1.1155778894472361,84.55993666447239,1.194595100642035
1.1201005025125628,84.99085674596246,1.1954169325245378
1.1246231155778894,85.42323468917435,1.1961735826926398
1.129145728643216,85.8570923308799,1.1968643522755122
1.1336683417085427,86.29245196764717,1.1974885299054505
1.1381909547738693,86.72933637031221,1.19804539136057
1.142713567839196,87.16776879902235,1.1985341991936656
1.1472361809045226,87.60777301887967,1.1989542023465696
1.151758793969849,88.04937331621399,1.1993046357493136
1.1562814070351757,88.49259451551795,1.199584719903351
